1474597980,120,-1,-1,-1,-1,-1,-1,-1,-1
1474598100,60,8,641,0,14679,0,-1,24,22
1474598160,600,-1,-1,-1,-1,-1,-1,-1,-1
1474598760,60,8,653,0,13141,0,-1,25,24
1474598820,120,-1,-1,-1,-1,-1,-1,-1,-1
1474598940,60,6,470,0,13132,0,-1,18,15
1474599000,180,-1,-1,-1,-1,-1,-1,-1,-1
1474599180,120,-1,-1,-1,-1,-1,-1,-1,-1
1474599300,180,-1,-1,-1,-1,-1,-1,-1,-1
1474599480,60,9,702,0,13205,0,-1,27,26
1474599540,60,21,1717,0,13138,0,-1,66,59
1474599600,120,-1,-1,-1,-1,-1,-1,-1,-1
1474599720,60,9,691,0,13139,0,-1,26,25
1474599780,240,-1,-1,-1,-1,-1,-1,-1,-1
1474600020,60,9,815,0,12618,0,-1,31,26
1474600080,300,-1,-1,-1,-1,-1,-1,-1,-1
1474600380,60,6,474,0,12682,0,-1,18,15
1474600440,120,-1,-1,-1,-1,-1,-1,-1,-1
1474600560,420,-1,-1,-1,-1,-1,-1,-1,-1
1474600980,600,-1,-1,-1,-1,-1,-1,-1,-1
